rates,,events,
X,Y,X,Y
-0.9439721162383825,0.5439123912012818,-0.943823805957067,84.12943645266262
-0.8190452011017343,0.701262086118934,-0.8188284541055104,76.1035248319699
-0.6936354274528526,0.5423166194799394,-0.6938331022539537,43.999878349198696
-0.5689932750285472,0.5604996128454642,-0.5691830414296112,43.99987834919875
-0.44401408461137215,0.5976579827760795,-0.44418768957805443,45.10690064170794
-0.31910918011915645,0.8056145513724853,-0.31884704669928343,52.025789969891434
-0.19420427562694031,1.0135711199688906,-0.19419698587494116,60.32845716371159
-0.06912878864037408,0.8293244175549628,-0.06920163402338453,40.125300325415964
