GeV,Pmm,Pmt,Pms
100.0,4.336483079818202e-06,0.4625984750397033,0.4900419467545894,0.02883053842035084
10000.0,6.993677958873679e-10,0.9015400143460859,0.02612344468183834,0.07250594912047796
