GeV,Pms1_s001,Pms1_s000,Pms2_s001,Pms2_s000
100.0,0.067026439866036,0.040840991554312006,0.014526029599185036,0.025165800633599623
119.83967935871743,0.024463419549948767,0.05073433647155162,0.03663430617268075,0.027770812801124454
139.67935871743487,0.12194276726139334,0.12928681610720152,0.005217772246674178,0.015043616369234781
159.5190380761523,0.12133448165465108,0.13033418011532802,0.004014029617238948,0.000352734685474632
179.35871743486973,0.11065817622028677,0.10440587534104138,0.018682875768325533,0.007762422672550961
199.19839679358716,0.0012676589535571103,0.010544658840994769,0.01065588670054663,0.019399931779339324
219.03807615230463,0.005943746149371339,0.01978215295619538,0.029978751599302852,0.01796233154432759
238.87775551102206,0.05880497899313835,0.037335690692880126,0.030719069588040097,0.03342852234728562
258.71743486973946,0.03962854832960741,0.06378385768554691,0.03352967436488083,0.026309124718953972
278.55711422845695,0.11302323932833012,0.12164975337179104,0.013279108829367543,0.021967355640783167
298.39679358717433,0.1281231385447415,0.1271700930132553,0.027922066436892247,0.02026522951791101
318.2364729458918,0.14357254179676668,0.15559678447226793,0.027597246247257363,0.017885802765285744
338.07615230460925,0.06640574686059741,0.09265461520983803,0.03134958627921615,0.02906203963284114
357.9158316633267,0.0008091496388443918,0.0011339138214285147,0.0017698948555931887,0.007609373739046989
377.7555110220441,0.08514418158994005,0.0718664561227969,0.03146979137504775,0.028862305852854733
397.59519038076155,0.0657419140167635,0.08840546778337957,0.011537431585791513,0.0035894466903320264
417.434869739479,0.04548381409494121,0.026425178329337332,7.492807283850493e-06,0.002272821418404158
437.2745490981964,0.0887921456794864,0.11600237513109879,0.00013066253582520135,0.00404393868497046
457.11422845691385,0.09479494278698018,0.07193045389993542,0.00015333454913392782,0.003404662794401831
476.9539078156313,0.01846395333198033,0.04053935682837125,0.003229657126872484,4.6317036956073303e-05
496.7935871743487,0.16233573701922582,0.17089998161610517,0.015515549351220563,0.006900411792837654
516.6332665330661,0.054842956896013956,0.033294701689505046,0.036209126416008715,0.03262634780282334
536.4729458917836,0.014231750820293416,0.031275514984995624,0.012541390723733978,0.021093660889789364
556.312625250501,0.10929624718153551,0.11954062650993029,0.009572237130337679,0.0022394086166955323
576.1523046092185,0.07186865738962597,0.05814435491398815,0.03087972909485821,0.030666234870014953
595.991983967936,0.001112655497214123,0.0007772753710001364,0.00014735681848104855,0.003302244896369947
615.8316633266534,0.04100126618557837,0.06447005805064171,0.03200645190151673,0.024450555907577706
635.6713426853707,0.10262886119516863,0.10539361566295034,0.000872781280379244,0.005884486007012709
655.5110220440882,0.07358480143342282,0.05448113065772874,0.03317016740658167,0.028797014921761656
675.3507014028056,0.010159879396183666,0.0011470571814491681,0.00038964959962321636,0.0011456315285836775
695.1903807615231,0.013075353575611138,0.033972695941412875,0.034842815103877676,0.03762513358977647
715.0300601202405,0.09270559514276758,0.1279772743790592,0.022728130679045222,0.010213080786914366
734.869739478958,0.1639808030578896,0.1896443816101556,0.0027037404677024606,0.010304323668096367
754.7094188376755,0.171925331649057,0.16306566242835488,0.030959838794288666,0.029547753253624513
774.5490981963928,0.1155907464273051,0.08424718845538857,0.010598844291014233,0.003928326846426682
794.3887775551103,0.037539198143581,0.014642719430323813,0.0034795076185414305,0.010305130461643778
814.2284569138277,0.0004676356058083142,0.004172004516829679,0.029305814844413136,0.028991899722999835
834.0681362725452,0.02323778786390721,0.05575782389596679,0.020804288450525905,0.01054467181377028
853.9078156312626,0.09065566569809727,0.13845644897349943,0.00023520907871967756,0.0016860339289920519
873.74749498998,0.16594389760391842,0.20924941953495563,0.013483499699605666,0.020955612521467912
893.5871743486974,0.21626757344040842,0.2382997448281456,0.029310683520384927,0.02478283534322964
913.4268537074149,0.22600509507347158,0.2205179541785158,0.014774502900326197,0.00571271033101668
933.2665330661323,0.19393424058889874,0.16642829018004202,0.0001863135174967062,0.0028778253539497043
953.1062124248498,0.1386944252978815,0.10072557430143836,0.013455063523771947,0.02420705359119782
972.9458917835672,0.07600739813423077,0.04076705004320329,0.037203661655008394,0.03931036564303467
992.7855711422847,0.029084217408476186,0.006605734542659668,0.037362878667836476,0.02793215315926952
1012.625250501002,0.0027941655258087008,0.0018861425360022644,0.017386064505913165,0.0062648747256349325
1032.4649298597196,0.0038188795039017813,0.025811937717355272,0.0009493681892908859,0.0009567725433539078
1052.304609218437,0.02823034370805152,0.06772007028964308,0.006859359594390745,0.016041144975897096
1072.1442885771544,0.06799325244099469,0.12025958426759345,0.027941850251500824,0.03421909299349315
1091.983967935872,0.11275657347136245,0.16994743394148415,0.043268963307002785,0.03784745147484747
1111.8236472945891,0.15191665358869227,0.21747853342611345,0.03845928278101997,0.026230395016295444
1131.6633266533067,0.19578623671001022,0.23795448971593616,0.023800814659811757,0.008377895204267329
1151.5030060120241,0.21868356360260013,0.2578090722830083,0.0060552513219505315,0.0006851691820381482
1171.3426853707415,0.23548784847610807,0.26822545935666187,0.00016545424894481278,0.004477686145792174
1191.182364729459,0.2367926063746648,0.2648336356968921,0.006622816614706161,0.01570366088759819
1211.0220440881765,0.23235395140634407,0.22320106121179534,0.017936206686032196,0.02414676090646021
1230.8617234468938,0.19696402342442074,0.20411907151684786,0.026174560233879526,0.02430813732079062
1250.7014028056112,0.17446404182210293,0.1601170001739648,0.025080892339652883,0.01580629122673539
1270.5410821643288,0.15633546272276505,0.14058120512178382,0.016710042675652743,0.007020344439723282
1290.3807615230462,0.12383987527031334,0.11676909077703268,0.006220420054821894,0.000811468962895646
1310.2204408817636,0.10589526824936434,0.10615486811074179,0.00046998754954490096,0.0004810037620758429
1330.060120240481,0.09294065350232558,0.08006229530283043,0.0010654465438302955,0.00687218836816896
1349.8997995991986,0.06958232736553992,0.06431501596894534,0.00888432200839812,0.015161519947494442
1369.739478957916,0.050667675381125,0.059103540393598934,0.021592949633208194,0.022720788591863498
1389.5791583166333,0.04298787773953432,0.0385661461031766,0.029691737521533444,0.02869338193408213
1409.418837675351,0.034985664809369606,0.03345182426841212,0.03381864253830515,0.0266660590732139
1429.2585170340683,0.02469879803569171,0.032405834200992835,0.033852684472057734,0.02010051619031164
1449.0981963927857,0.020056290319105476,0.029244934564536414,0.027766718222722732,0.011569796336512676
1468.937875751503,0.01676199583813176,0.03676966790573808,0.017911333291970595,0.004697027431913449
1488.7775551102206,0.021277674209914325,0.034108794427783,0.008538785818550824,0.00039638806782027757
1508.617234468938,0.021409566785635364,0.04227262374517642,0.0023068296015178375,0.0006161556090313181
1528.4569138276554,0.021381037592967254,0.041606346202574675,0.0008393314540267932,0.006425675522481466
1548.2965931863728,0.020771061926478658,0.050704212482756465,0.004658735971284045,0.014638687283573338
1568.1362725450904,0.020288995957778323,0.0598258288770039,0.014463484328372151,0.024718609036006856
1587.9759519038078,0.028183817592614246,0.07445012847090282,0.024383551334028298,0.033454982265912106
1607.8156312625251,0.031218874877689772,0.08971272311827583,0.038300646277072255,0.03994560128371856
1627.6553106212425,0.03234414533388285,0.10413981378986789,0.053487334101650685,0.046163129036960425
1647.49498997996,0.04162285781402401,0.12131346096857064,0.06097207714066787,0.04803270500530241
1667.3346693386775,0.04806053112651177,0.1411265960466754,0.06656426530566677,0.04525794342951274
1687.1743486973949,0.056034393555508724,0.1621568941836189,0.06758099677343123,0.03984692869516711
1707.0140280561125,0.0680928335051186,0.19153572892736603,0.06250269440192927,0.031242137729781513
1726.8537074148298,0.07772237458299017,0.21492733564192526,0.05631387396529899,0.023956884519368078
1746.6933867735472,0.08841835800335698,0.24212382062465687,0.04800402379211377,0.017571209575400742
1766.5330661322646,0.10477899353252643,0.2739269556063417,0.03612869784995478,0.010219898834346847
1786.3727454909822,0.1215720153046249,0.3046732942569092,0.025236663948568265,0.005010334414953685
1806.2124248496996,0.13459809211391272,0.3366666600361311,0.016114156956261578,0.0018945656542908237
1826.052104208417,0.15253301092090868,0.36790262031361565,0.008623513146949832,0.0008108883967820015
1845.8917835671343,0.16869242066926887,0.40112140288860715,0.0035326731413459597,0.0011970469463979197
1865.731462925852,0.18116585343777292,0.43278777148170106,0.0014873609018674337,0.0030556813783202815
1885.5711422845693,0.20303002172593976,0.4636522933315706,0.001588031255699093,0.006169700308796475
1905.4108216432867,0.21743329822535926,0.4987231252426691,0.004185544375919109,0.010159327629972337
1925.250501002004,0.23255295557767405,0.5273577070510378,0.00878188593711706,0.014444046995634893
1945.0901803607217,0.2561250079671188,0.5562982485097867,0.015704263743979943,0.018712046261081812
1964.929859719439,0.2714279496680255,0.5830884204482255,0.02316276430087671,0.022947756783486737
1984.7695390781564,0.2843306714399926,0.6077475864423595,0.031122603906797695,0.026893113703805878
2004.609218436874,0.30015248116420057,0.6345663143866106,0.038833330005355896,0.029106900464371473
2024.4488977955914,0.3144620783611623,0.6447863748503544,0.04666479015354986,0.031958882486539594
2044.2885771543088,0.3230834178629676,0.6673195357934194,0.05252951685553234,0.03395446021020873
2064.128256513026,0.3335983791687835,0.6769381884797722,0.059013422645565465,0.03433284592103243
2083.967935871744,0.35707859225416994,0.6865833738012289,0.06465836758144312,0.03544722036859885
2103.807615230461,0.3576026583199975,0.7059794801557604,0.06680627864023522,0.03647223559225514
2123.6472945891783,0.3477147091323529,0.7129871099868413,0.06601556718108884,0.03719790219972106
2143.486973947896,0.35961594236704275,0.7100349758965339,0.06752354152157512,0.0375609065908832
2163.3266533066135,0.3623057758821899,0.7148244081521863,0.06724502943931118,0.03770689896710654
2183.1663326653306,0.37011397834285864,0.7180525642364723,0.06636967488238993,0.03782346933233823
2203.0060120240482,0.3660521398925236,0.716175137642603,0.06325349884920489,0.03765483153295289
2222.845691382766,0.36530662490997856,0.7124315409297587,0.05994908854944795,0.037289066320463776
2242.685370741483,0.3686911836018767,0.6811135733855473,0.05735802515039056,0.033695711453438984
2262.5250501002006,0.36879837156738937,0.6845929237349122,0.05352839838835037,0.03374278784897057
2282.364729458918,0.3512999205426819,0.6745539376516622,0.04671364173372967,0.03302093304971924
2302.2044088176353,0.3499350577258302,0.6663625263456531,0.042874987248513866,0.032299889910749266
2322.044088176353,0.3459155289524146,0.6761603163455522,0.03867102693587317,0.03286872977650409
2341.8837675350705,0.3397149466655448,0.6408430545144675,0.034344453577511105,0.03008283337590506
2361.7234468937877,0.33005540020307134,0.6339298946903582,0.029677449193346174,0.030783068693059808
2381.5631262525053,0.3224857479767825,0.6403533331914435,0.025712317869996434,0.029900508871334722
2401.4028056112224,0.31449258028261484,0.6018371342319376,0.022007793369267118,0.026512560521515002
2421.24248496994,0.3121260234942899,0.5842999360432909,0.019587698989069383,0.02623060374577591
2441.0821643286577,0.3035472937817093,0.5754332485266479,0.016517637946259402,0.0254563113758063
2460.921843687375,0.3146758704948663,0.5703809976389542,0.016295390343893514,0.02523731019877122
2480.7615230460924,0.30486782093326353,0.5496431581341118,0.01368550118467561,0.021714834267826007
2500.60120240481,0.28089056092470976,0.5276674030056427,0.01048656463801639,0.020931961477018143
2520.440881763527,0.28668499264155267,0.5129634635090778,0.00921852215323257,0.018703790984954054
2540.2805611222448,0.2813579451685803,0.49524859849162106,0.0074005800164704495,0.017468495312583335
2560.120240480962,0.2703724226870396,0.48554056273997415,0.006036293147645155,0.017322215075569577
2579.9599198396795,0.2532830894557879,0.46131177729604894,0.005373556011320053,0.013774556489897482
2599.799599198397,0.24383613375993668,0.4433843801211334,0.004229762032585035,0.012755665746525435
2619.6392785571143,0.23914970579373246,0.4073759990177124,0.0038962883714340904,0.012250199491010349
2639.478957915832,0.20048078035281544,0.39110131927110936,0.0022463886971629704,0.011636099493170222
2659.3186372745495,0.2153969448609545,0.3707366303309824,0.0020810521241298786,0.01004007326878113
2679.1583166332666,0.20542587589379613,0.3540858415538427,0.0018384677347835598,0.009674018525010156
2698.997995991984,0.19683999853912237,0.3446177900717379,0.0017420204216701885,0.009131346657468094
2718.837675350702,0.18039960479090492,0.32853133357842806,0.0018986060531173928,0.009000225322551427
2738.677354709419,0.17175463023313117,0.34042584243344054,0.0015238022921791896,0.008839725415231075
2758.5170340681366,0.1626450591718456,0.2858735146378045,0.0015822120847959846,0.00720540172660419
2778.3567134268537,0.15443987355477118,0.2715431682667884,0.0017551499186531827,0.007237248515875044
2798.1963927855713,0.1463811068847701,0.26947545682824764,0.0019757554133006156,0.008324046147550706
2818.036072144289,0.1391484934513054,0.24263654712869553,0.0023214067196776446,0.007363390798052058
2837.875751503006,0.1261572691925038,0.23085774516744678,0.002591921326572299,0.007672543271476467
2857.7154308617237,0.11734338437985947,0.22348612331930445,0.0027755476158676843,0.007888760187844708
2877.5551102204413,0.1113269950650954,0.2122400505035961,0.0030726498604790125,0.008363087207255033
2897.3947895791584,0.11609321684989016,0.19549312012620323,0.0016877643235515588,0.009568321160474657
2917.234468937876,0.1103874931098934,0.1997348281735224,0.0019578933454494772,0.00840987891583058
2937.074148296593,0.10490054356815057,0.18974387547554988,0.0022865188331978284,0.00917296697294198
2956.913827655311,0.10202066678137682,0.18010925498051658,0.0025051116782857726,0.010080332111000859
2976.7535070140284,0.09688832795371533,0.17079500125664712,0.002969592169997444,0.011151899078682186
2996.5931863727455,0.09230092969804203,0.12957880774455383,0.0037748859993272455,0.012619536032155956
3016.432865731463,0.07570837447581996,0.12234098687200938,0.004562027306187545,0.014438710837417533
3036.2725450901808,0.07183141660522714,0.11543019884579805,0.005379069724836293,0.01650020881839549
3056.112224448898,0.06361846910628671,0.10879338209294612,0.0069448197630398514,0.01882457142949753
3075.9519038076155,0.06011782688438957,0.10845009515421677,0.008113674043855768,0.02080921230356911
3095.791583166333,0.04944520590141438,0.0885429150542209,0.008602794981867543,0.025289746523175147
3115.6312625250503,0.04631672630333134,0.08275635242124747,0.010305512464910302,0.02871747378574551
3135.470941883768,0.04506408756216227,0.077205359756613,0.01252814852286996,0.032526798828786535
3155.310621242485,0.04232288552480219,0.07130135691999251,0.014636092490172599,0.03681119138987558
3175.1503006012026,0.039681822955719225,0.0764680058892938,0.016973007975324875,0.038456715437703924
3194.98997995992,0.0371690781433453,0.06598528177252105,0.019542912314280708,0.04461072768014934
3214.8296593186374,0.03477734509545564,0.060397710625571685,0.02235253043127069,0.050120573243904225
3234.669338677355,0.0324951236028532,0.0552843766815938,0.02541061557018306,0.0563374706880278
3254.5090180360726,0.03032870197927664,0.05073039854004045,0.028731416554786567,0.06221813509477115
3274.3486973947897,0.02841673856904789,0.04541977764786345,0.03217801440832966,0.06974106788516203
3294.1883767535073,0.026402990308841193,0.04256008918201911,0.03596058762476507,0.0765642763661694
3314.028056112225,0.024547258719418,0.03561071341328293,0.040059258989787926,0.08674729704264848
3333.867735470942,0.0228059882255463,0.03243754706902193,0.04442615972323514,0.09533075970678707
3353.7074148296597,0.020991232161202092,0.029245639289547293,0.04932297310808258,0.10417747155031468
3373.547094188377,0.019112701537023522,0.02633626088479412,0.054804119766637,0.11350900693258598
3393.3867735470944,0.014260122065006186,0.023689467354897836,0.06371303066283304,0.1232807595045871
3413.226452905812,0.01311949402864962,0.022539438708446182,0.06964984914594267,0.13149005432331884
3433.066132264529,0.01208505190834228,0.01999452123889515,0.07580863987829332,0.1427823581203643
3452.905811623247,0.012132564232542064,0.01969585057598706,0.08084675655046565,0.1485073829861231
3472.7454909819644,0.011259321916333121,0.01603747617567645,0.08751226038087156,0.16492073328461646
3492.5851703406815,0.010575576113251136,0.017072656631482035,0.09441828795025205,0.16704670231573396
3512.424849699399,0.010065281713322972,0.014177883050634778,0.10151714610807085,0.1839900955178702
3532.2645290581163,0.010216563996112852,0.012753369196329,0.10742016373333323,0.1969368588321134
3552.104208416834,0.009573071902898977,0.013901625786751338,0.1172331713909727,0.1970344209194321
3571.9438877755515,0.010005845071734356,0.011386930085569897,0.11790628024526509,0.2133485008628796
3591.7835671342687,0.00859931200495942,0.009017942716376882,0.13376069982997282,0.23954071263841353
3611.6232464929863,0.008885106543303864,0.009376563472806828,0.14243272791551972,0.2389891645841366
3631.462925851704,0.00934561827771448,0.008690249570071943,0.15114056836834397,0.25312482195845654
3651.302605210421,0.00939598450722573,0.008434520224442014,0.15485848022367166,0.2612464088272207
3671.1422845691386,0.009933858194645175,0.008047685769569681,0.16337683653667068,0.27562155775534397
3690.981963927856,0.01056175452394422,0.007854773381221009,0.17174217888809318,0.2900726068831104
3710.8216432865734,0.011366616771137443,0.007066806802249617,0.18034996221048905,0.31335463526937535
3730.661322645291,0.010699318204680099,0.00847470809623346,0.18222477765568929,0.340620667840491
3750.501002004008,0.01225468200099051,0.009224353969068682,0.19361441542252386,0.3558407307281325
3770.3406813627257,0.013283531552143697,0.007911756829309335,0.20219246014809908,0.3541353121238613
3790.1803607214433,0.012075909727936844,0.008759780938474118,0.20277751577414385,0.3695282927397174
3810.0200400801605,0.013063769314203787,0.00835713549675181,0.21121631378982367,0.3749485862441974
3829.859719438878,0.013156044105536922,0.009259791187680347,0.22219408209555358,0.39034282200125453
3849.6993987975957,0.01427837583343072,0.011019567407466721,0.2303582866900752,0.42479190000716865
3869.539078156313,0.015494200668663353,0.012190667934846387,0.2383856737009352,0.4363023949427709
3889.3787575150304,0.01670542829730486,0.013538782887482849,0.24629805537330263,0.45020273258735466
3909.218436873748,0.021761109599775064,0.01497239965182995,0.262878707364667,0.4638329237832062
3929.058116232465,0.019391164578645533,0.012640256195999348,0.26239042938569507,0.45826627107420814
3948.897795591183,0.022070608220579296,0.01647238633206644,0.2786595594001886,0.483519461911095
3968.7374749499,0.02379237660190165,0.018111065345696332,0.2859737143440139,0.49629046981938163
3988.5771543086175,0.024449727419514636,0.0198066485867649,0.2910198153311996,0.5085970561321251
4008.416833667335,0.026055684083645458,0.02155634662966662,0.2977294837333372,0.5205281265472061
