GeV,Pmm_s24004_s34004,Pmt_s24004_s34004,PmsP_s24004_s34004Pmm_s24002_s34002,Pmt_s24002_s34002,PmsP_s24002_s34002,Pmm_s24004_s34000,Pmt_s24004_s34000,PmsP_s24004_s34000,Pmm_s24002_s34000,Pmt_s24002_s34000,Pms_s24002_s34000
143.56871374274854,0.48335994105250357,0.3692482478415862,0.13376799262661362,0.7310482477804416,0.20178247731335283,0.0599976065056131,0.8151124163533584,0.06875617997973546,0.10155389456211841,0.8833056069819847,0.07160561459406516,0.03784686950376531
145.5491098219644,0.5757037620060568,0.40835749386847936,0.0024678922815822165,0.7570949096810575,0.2285729426057544,0.007461520975634192,0.8938869432052328,0.06705744410718872,0.025109112807356258,0.8972064874333996,0.06977992650504816,0.02590127032784364
147.52950590118024,0.48902430144820747,0.3747597364785851,0.12299513751558003,0.7326099956605613,0.199299063426283,0.06128504713311541,0.810903856662707,0.06532326494810756,0.11001900934821153,0.8804206656808382,0.06795665671408761,0.04462774260733941
149.50990198039608,0.58764935620383,0.38770692875803564,0.011317878123440846,0.7725235765358872,0.21895358569312107,0.0017924972954462678,0.9135345473019975,0.06372901344353285,0.009362391840575695,0.9132273370019067,0.06626321329851971,0.01413145931096058
151.49029805961192,0.4943042504745409,0.39296278796778916,0.10033397911557002,0.7291732943512077,0.2013682565902944,0.06286844146656725,0.805106315767647,0.062146471364847584,0.11982529253976747,0.873448536436804,0.06459183087488142,0.05542579164004322
153.47069413882775,0.5854648096291161,0.36063037392257186,0.0414067554969431,0.7844050640323976,0.20641616962335463,0.0026755929852535798,0.9250711291636099,0.060520216517151816,0.0012531415604813687,0.9283232056571961,0.06294379506476733,0.0022499029449651355
155.45109021804362,0.5149909052842531,0.4138454918239141,0.058165822605277834,0.7298512406825858,0.20814120664089245,0.05542944517324544,0.8133659475443524,0.05902894199444691,0.11437953223399706,0.8678715129370109,0.06137873802711289,0.06412957169102074
157.43148629725945,0.5512752805265299,0.3352493108344582,0.10127506671542162,0.7795662273090755,0.18885876130159654,0.025147695881240613,0.894967135150931,0.05752483801435049,0.03457126838827615,0.927083375450073,0.05986063508582808,0.00661547432847905
159.4118823764753,0.5722414589059593,0.40958107778454306,0.005560311765170804,0.7565490165044477,0.21357432740486154,0.02339018217380425,0.8707585451483306,0.05605616894336527,0.06049248164895633,0.8887598043628253,0.058364626819191544,0.04693664550631618
161.39227845569116,0.5004406888667765,0.3548545139317293,0.1319854980209881,0.7469202593525934,0.18193398632185065,0.06469659971092423,0.8166968855583187,0.05469215994102177,0.11618379810809933,0.8908245467331876,0.056964920739326866,0.04582190718011386
163.372674534907,0.604826251839236,0.3500109671060388,0.03303335737397042,0.7957427813610993,0.19714681118540742,0.0009350669561312964,0.932563187872179,0.05341904757252627,0.0009507062090978187,0.9327800332194492,0.055619730619115015,0.004943330883141294
165.35307061412283,0.531540865779928,0.40332074149926944,0.052901000004605986,0.7391861549727476,0.19829175505533053,0.05605778479832569,0.8158451811154845,0.05215008307236001,0.1190513820895039,0.8708594722079684,0.0543119824379271,0.06829407435413387
167.33346669333866,0.5393404696651154,0.32188016397165187,0.1270096519177986,0.7783829866363047,0.17299316579150145,0.042229262508214474,0.86805899970214,0.05096377869247767,0.06816551378990388,0.9210450476506414,0.05307400954114858,0.019440954613024416
169.3138627725545,0.6149925755381696,0.3671974762350779,0.006104660368134859,0.7924651958996771,0.1977535185633912,0.003994972664101379,0.9238362814959964,0.04989210209202013,0.014552449142399702,0.9232424437424586,0.05190908156289201,0.01872110820559576
171.29425885177034,0.5258543378818217,0.3838222058774399,0.0796793101028769,0.7467962154873339,0.18529867145936368,0.0622307011699646,0.8159619598599953,0.04883510573045034,0.12366274960797846,0.8796016427142155,0.05075779256401817,0.06393844804331304
173.2746549309862,0.5676246601052596,0.31808429023871915,0.10335829076941742,0.7954362103718062,0.17110859978868512,0.028000312173155253,0.9011475021755804,0.04771553848563337,0.039825345965405684,0.9361561417937497,0.049621391266398064,0.008538550357730603
175.25505101020204,0.614277040090036,0.3724145884606534,0.0017841439269207584,0.7911779493517402,0.19480349730095337,0.00854545362925288,0.9167096907108546,0.04666228607183707,0.026131981119645282,0.9189514385567117,0.048528409665982555,0.026953962998208066
177.2354470894179,0.5265020769524369,0.37652298145056595,0.08617863582370164,0.751673410408607,0.17936818497657306,0.06344759330328778,0.8168681547231579,0.045648140918294736,0.12613281609841004,0.8837490882504075,0.04747508572366834,0.06347313480227329
179.21584316863374,0.5686711965019067,0.31379531744924044,0.1068345808104498,0.7988940712315418,0.1669798149702496,0.028607453576709355,0.9011784614396925,0.04462662190537734,0.043014030273846086,0.9386415884507274,0.0464288600704844,0.009373325813569406
181.19623924784958,0.6210502607264049,0.36403019211330556,0.003902814016397525,0.799296329825775,0.1895627054357441,0.005606246029394185,0.925493901902204,0.04359909415230858,0.01936723720901825,0.9256378194854195,0.04538317471873752,0.023406312698763865
183.1766353270654,0.5346225651074651,0.3823584796622927,0.07182646375480559,0.7510280561959649,0.1792663436494306,0.06410298408276491,0.8165281168466989,0.0426554862922512,0.1291209006366884,0.8791396550246884,0.044414685013997604,0.07084368137197117
185.15703140628125,0.5452029244364206,0.31099375456410344,0.13299040795215328,0.7879140678560659,0.15821847536091244,0.048566719743536844,0.8655690271140857,0.04173530517770057,0.08169417093517206,0.9256040869975977,0.04348386260358323,0.025313830659518526
187.13742748549708,0.6310570312697623,0.32857421276565707,0.03020141336061052,0.8174291453618562,0.17670899315405728,0.000475200123476118,0.9468450562151014,0.040861163594135,0.0010243896253864348,0.9458617853597645,0.0425739724478362,0.005924229619918139
189.11782356471295,0.5804090108917622,0.3842527054343732,0.02420280998843725,0.7684620637989369,0.18368889795428076,0.04281533969368614,0.853004101961377,0.03999198276125526,0.09685648336693178,0.8891115335474712,0.04168076446957279,0.06411270669533181
191.0982196439288,0.5212230299712072,0.3361841381085743,0.1327570122328033,0.7645141772228713,0.1579127729217458,0.07236978044943208,0.8149376835121708,0.039174168551968785,0.13545317648813426,0.8960399369209855,0.040842097732106515,0.05796915595141633
193.07861572314465,0.5985281504566503,0.29440078030168454,0.09625979684033216,0.8182232589674555,0.1565619832819914,0.019944947985944345,0.923702467792328,0.038420538651442036,0.02713060899319952,0.9508320086117987,0.040032170963746755,0.003791833500391674
195.0590118023605,0.6374563606356423,0.3488419197420908,0.003072914733246501,0.8105477772510128,0.1776225443152215,0.006512645786998222,0.9319605911129205,0.03770623870967896,0.02086611464199508,0.931391879219131,0.039256740006208095,0.02416008254809457
197.03940788157632,0.5616866126284308,0.372075842949467,0.0564540552687591,0.7656658151243597,0.1709761233633694,0.058367284730883706,0.8304109204582242,0.036945325680542034,0.12264461151445528,0.8879470747098869,0.03849213526063369,0.06830468294123236
199.01980396079216,0.5425396402844221,0.31404385798034484,0.1332973615594862,0.784800299765645,0.1494731693026631,0.06095495063327598,0.8453310615988239,0.03623242930595679,0.10859756947836763,0.9163329321420544,0.037729236862099745,0.04072701706226179
201.000200040008,0.6218718882346768,0.2967515451230072,0.07131350567277635,0.8289613726713585,0.15608882717625772,0.010014482082607822,0.9424718255105853,0.03555755703935928,0.011637038579716959,0.957340904916298,0.037023785902033514,0.0005335245764256496
202.98059611922383,0.6388939308234314,0.3506711237779481,0.0007437763182247345,0.8113987413754258,0.17328924941113918,0.010627331809435446,0.9253110883924957,0.034922616757020644,0.030140446357714453,0.9299076531180158,0.03633276272339688,0.028892415770995966
204.9609921984397,0.5670426858163281,0.36489333599043977,0.0591270063950931,0.7738263041529441,0.16511627741258672,0.05671727814606278,0.8396558254661461,0.03429241977847429,0.1172968669708792,0.8950060471075388,0.03565869578911794,0.06463871338751034
206.94138827765553,0.5516381774553276,0.31390944761949513,0.12535939312949568,0.7920892390651281,0.14698149735149243,0.056552518417448724,0.855106508116923,0.03363411297329898,0.10249728593938016,0.9220462451162491,0.03497786704154544,0.038383037673222695
208.9217843568714,0.6202636728734535,0.29459039638009515,0.07647917921526931,0.8316434614681677,0.15213408713934748,0.011668867576152712,0.9422548557105246,0.03296634174117462,0.015588829968739837,0.9597442060138851,0.03430171978947251,0.0011446347124153724
210.90218043608724,0.6456871488568678,0.34252076712455964,0.0029914116281354393,0.8201597277625347,0.1690375303466691,0.006391435851276821,0.9364194437729566,0.03229554668846709,0.021553329691492335,0.9373389489149321,0.03365053559938952,0.02416726973773649
212.88257651530307,0.5826853485064496,0.3678217463283261,0.04024357888651675,0.7786079047915087,0.16566917088439326,0.051207982045184695,0.8463982442072978,0.031688161733210735,0.11211678913734613,0.8950864592222234,0.033027658669191634,0.06681527047329618
214.8629725945189,0.539337690045453,0.32600121366782203,0.12523300323505676,0.7792064318106212,0.14590154027554217,0.07025517185900229,0.8256764423633143,0.031113369757323154,0.13396279097753128,0.9055516232918682,0.032420708420082864,0.05718702522436637
216.84336867373474,0.588449605306034,0.28294423408974506,0.1200524630852906,0.8220679011919165,0.14088338289800434,0.03245969547530809,0.9077669330794023,0.030557965753022484,0.05210451798333099,0.9511721839613522,0.03183818869665756,0.011950454391774674
218.82376475295058,0.6521514517463987,0.3057393044940731,0.033019816729762015,0.8386748058560634,0.15671813445668786,0.0004344589561246974,0.959493012391179,0.029971928795113255,0.0005618060528641209,0.9584761402862166,0.03124751352923383,0.0050523906336845436
220.80416083216645,0.6306286503064846,0.35552672636870125,0.004250585795519245,0.8036866637169675,0.16683948331385753,0.02486320608106152,0.9007575080570187,0.02939823874926681,0.06190381326805657,0.9155553922265284,0.03067334904224234,0.049467414734287854
222.78455691138228,0.5573770975281288,0.356076974552999,0.07790000687019688,0.7703530927514223,0.15461836064844836,0.07067556862199048,0.8173484181115875,0.02886108148608929,0.14440893697814883,0.8868564845733437,0.0301297624423398,0.07805667610975334
224.76495299059815,0.5405760457513032,0.3040998012885371,0.1465141683065037,0.7882846050087977,0.1358192479518154,0.07143857913678703,0.830848948546243,0.02836836426857543,0.13063252832890487,0.9130378516229609,0.029613481841998586,0.052549856261531525
226.74534906981398,0.603783443943201,0.2706749351941702,0.11628959772217386,0.8323081364110491,0.13510229040791458,0.02809842611649289,0.9180640340468775,0.027900329521641305,0.04438072879640146,0.9574522556977638,0.029112908513796908,0.009139896004434713
228.72574514902982,0.6631072887206803,0.29701479614543536,0.03127706188479011,0.8447760514662058,0.1504876117061822,0.00035468144207383124,0.9634585552984036,0.027444062825005805,0.0004972883463023607,0.9611418452622682,0.028623525349846034,0.00541506477035522
230.70614122824566,0.6456179533846157,0.3439573819471564,0.002427660938132261,0.8133260391004681,0.16033023024227896,0.02195458598983892,0.9111972330206075,0.026991578727274722,0.052930554633413944,0.9230402366235247,0.02814438004152538,0.0443889163061972
232.6865373074615,0.5784461261725095,0.3509292355146836,0.06251269550465981,0.7806668222666587,0.15137188720753111,0.06404573775430993,0.8312282654233849,0.026522030880491144,0.13396924200337965,0.8914590082598435,0.027662551760220786,0.07726853586209931
234.66693338667733,0.548232586658951,0.3101884972619595,0.13393612483468667,0.7884212630440955,0.13418756777518367,0.07339157373668423,0.8264955294293587,0.02609094152628695,0.13948721784440385,0.9084048066205649,0.027202356243585975,0.05987164975940063
236.6473294658932,0.5913611518814319,0.2709357281009241,0.1292451650772714,0.8269957690042504,0.12898040325768614,0.039714933892694634,0.8984149376836111,0.025673764237847924,0.06699964837441538,0.9505714235954498,0.026768732141417007,0.018262328478331938
238.62772554510903,0.6549575956938445,0.2789661381075702,0.05737282819696091,0.85148448441153,0.139224854723673,0.005081853764345641,0.9613646799705321,0.025269780144110084,0.004914281188612529,0.9694163707810176,0.02634112922065998,0.0002725755209263818
240.60812162432487,0.6693690277562945,0.3189295916761368,0.0031459237323963967,0.8365192486295036,0.15278890677375334,0.00676285310551367,0.9477767442230869,0.024881446971847652,0.019319965305963083,0.9468587617208444,0.025928425483543516,0.023557104758486755
242.5885177035407,0.6226884692175315,0.34756770185907393,0.021830481466115624,0.8031833742530686,0.15266763553516802,0.04017930499127077,0.8790734208924889,0.02450192218574754,0.08817655092666961,0.9114841071030518,0.025520348395322863,0.059020752945686004
244.56891378275657,0.5701565519333618,0.33285977107536446,0.08914790186831241,0.7883148575612792,0.14017111468362678,0.06768455740495741,0.8325768279746509,0.02411368473666426,0.1355660256255528,0.9027099037939813,0.025111384094129885,0.06842951847223751
246.5493098619724,0.5669279182707541,0.2930972058008068,0.1324323334552052,0.808024176880885,0.1281084069537264,0.060401275423993844,0.8575436216698831,0.023731703468229413,0.11172975038774854,0.9297135814645031,0.02471015822961283,0.04193174645542732
248.52970594118824,0.6150326430267654,0.26960564421755023,0.10845679092159528,0.8413912190303188,0.12784108964644245,0.027216058856281745,0.9251936061099836,0.023346077811480574,0.04418478663339427,0.9634324250745296,0.02431711095091888,0.008648920227303106
250.51010202040408,0.6662596144367332,0.2836567892567777,0.043339799690246275,0.8549235756652932,0.13945818514297703,0.0016569315284410272,0.9687666497581716,0.022974974140891332,0.0008842153573322742,0.970275352579642,0.023935121660347166,0.0020577807461374525
252.49049809961994,0.6681958804098926,0.32300416607836835,0.0012265214941660195,0.8384316406603876,0.1492586823742112,0.008508536701080335,0.9449925289975953,0.022624790363275565,0.024592675307303406,0.9454635622157744,0.023568329313174572,0.027080469095464323
254.47089417883578,0.6250094623298331,0.3453773099615265,0.022161770368486357,0.8073002119029746,0.1490330960345514,0.03988106608398387,0.8811443644293528,0.022281574482577896,0.08868029667146252,0.9148512664161477,0.023215410121673195,0.05799278643985998
256.4512902580516,0.5763775985528901,0.33340991500971534,0.08285124717896078,0.7922505301509688,0.13814986396829584,0.06605005809313846,0.8376641765176202,0.021955536965212158,0.13292259871138534,0.9041839058065623,0.022856750835485395,0.06958649351517458
258.4316863372675,0.5644241048059468,0.29817963703028155,0.13024955919733436,0.8063938870850983,0.126394262316048,0.06354631628184611,0.8505477678853378,0.02160723528370221,0.12011493280442712,0.9255150534759643,0.022510576246570563,0.04859627334902982
260.4120824164833,0.6011822174583644,0.26992518366057905,0.12165811210795782,0.8366146361463604,0.12379781163316499,0.03579342782641301,0.9095842289989335,0.021251734090129627,0.06133994530120398,0.9584094405876175,0.02215853312857318,0.01619212476676874
262.39247849569915,0.6527809863355901,0.2724953407243019,0.06738619246799277,0.857342700240656,0.13183844650727325,0.0072276556045766695,0.9626400042401877,0.02091682688398972,0.009084152567840467,0.9744509669575503,0.02180909771321925,0.0001520091449950258
264.372874574915,0.6769578226614926,0.3016238419009872,0.014269825131753547,0.8505651111161917,0.14379816525011477,0.0018343627888156811,0.9651268980655401,0.020564153136271763,0.006805838738604207,0.9593419407690731,0.021463534459769916,0.015307425747624868
266.3532706541308,0.6522645317140506,0.336927557018977,0.0035930446983677227,0.8222661976570481,0.14892531841514167,0.024828575220608846,0.913017713083712,0.0202477981553642,0.059199644225297915,0.9261775517314649,0.021141748706137557,0.049072312568625785
268.3336667333467,0.6006233851670095,0.34539919024041593,0.046194156032721145,0.7937055013007844,0.14352820465283,0.05934382078612175,0.8464730821882246,0.019928670015749314,0.12732961387703493,0.897812274386284,0.02082375710757446,0.07843802965356235
270.3140628125625,0.5555653349808138,0.32483783419697304,0.11325198279152211,0.7855030969460328,0.1304479930730302,0.08061510504511209,0.8131936370085305,0.019632027660717352,0.16014962560821164,0.8971132255168494,0.020521918441712906,0.07888155500254225
272.2944588917784,0.5543748383253424,0.2855184705770697,0.1528446669692919,0.8048291528987854,0.11889458689910978,0.07279123285305761,0.8358811995088221,0.019356478544825688,0.13825502779273102,0.9224241289990421,0.02023029113390879,0.053448133463668654
274.27485497099417,0.5950990438436123,0.25635841033714113,0.1419773647793293,0.8367673986070905,0.1161583219644987,0.04341922813147502,0.897625012689378,0.019082483041557262,0.07628309536609643,0.9560692825492285,0.019942512806236976,0.02037711381133364
276.25525105021006,0.6498645306325178,0.2551566787360458,0.08774050243821452,0.8605233254701754,0.12320743679168385,0.012360019415710612,0.9561032811525063,0.01881722518271616,0.01773031346099734,0.9756021370940076,0.01965966832772907,0.0010472858466447493
278.2356471294259,0.683998195528733,0.2806316905852583,0.02841104473380977,0.8614439264731263,0.13446450765661755,0.0001870722864906561,0.9726155231911874,0.01854579069255622,0.0010711327161510033,0.9692779744777451,0.019378064680806387,0.007661353434954554
280.21604320864174,0.6773384532315333,0.31493827201591656,0.000510529340632245,0.8403370362880859,0.14263347059073678,0.013449293044605478,0.9399805348435538,0.018279784400617536,0.034501230897531994,0.9417493303092398,0.019103403696635102,0.0358172136277934
282.1964392878576,0.636067507478261,0.33714652510295795,0.01999657228391105,0.8105744175459217,0.1423199185806161,0.043787635777974156,0.8780163769103744,0.01801260925036141,0.09820271269993663,0.9099520239917926,0.01883191146234096,0.06834570938228479
284.1768353670734,0.5860923385811594,0.33329762306840066,0.07405773616870538,0.7907767424369607,0.1334077575168055,0.07226251540333756,0.825988225636414,0.017759568079709246,0.1500281112318272,0.8941671289289246,0.018570035867318146,0.08379050889843977
286.1572314462893,0.5572701695006921,0.3062403950659523,0.13048854438122226,0.7935728326082819,0.1212763125674598,0.08163927606480303,0.8129429784276422,0.017520441343290175,0.16326635942377332,0.9021234665404897,0.018315577116378434,0.07585033576947389
288.1376275255051,0.566023232165809,0.27144370748143376,0.15655076197002799,0.8148139578460546,0.11210032313045648,0.06982772621551178,0.8459804828860151,0.017283133407968526,0.13056758551931497,0.9291815188620651,0.018074604361082304,0.04988052492373892
290.118023604721,0.6076214347757772,0.24880738268035904,0.13765437782685652,0.845226755273097,0.11127729192726507,0.040526267381615265,0.9063230448654349,0.01707287887815397,0.0701059454756608,0.9602279966672052,0.017833271542566344,0.018799524547705893
292.09841968393675,0.6572367421161511,0.24800857857778516,0.08945283193705843,0.8662529059330262,0.1170600830730098,0.013437415083064438,0.9573278003779172,0.01686379226346522,0.019779431883505633,0.978008236948457,0.017612224200470504,0.001498877492896239
294.07881576315265,0.6905323819562311,0.26863057707525173,0.034622237027089234,0.8697641684988359,0.12723165055279043,0.0003045632800825892,0.9770589514426592,0.016644334769799554,0.00012682124907607704,0.9752020801294712,0.017391153378314313,0.004419998206179126
296.0592118423685,0.6926492569792807,0.2989125665399395,0.003049293247459226,0.8548757766323015,0.1349274803207237,0.007359793673889453,0.957848294293652,0.016457040931978743,0.0203744286366179,0.9546178071011857,0.017161620177249624,0.025288896150974894
298.0396079215843,0.6648319183810065,0.3229576755179317,0.007208633023726216,0.8305392059232954,0.13703776693758732,0.02963827001000946,0.9114661745268352,0.016240994587572374,0.0669808886850039,0.9282541341836803,0.016939014079015966,0.05222239849956116
300.02000400080016,0.6218958824028308,0.3287812108590039,0.04394010068027083,0.8098778697211697,0.13225703881276762,0.05506731345392098,0.8625202542008475,0.01602638429714029,0.11598843575933329,0.9098662602116399,0.01672235459061796,0.07122857065472168
302.000400080016,0.5867599405663599,0.31580806463775246,0.09217000612508945,0.8024966061084366,0.12345621301902529,0.07168979019815366,0.8351351890359666,0.015830081461009726,0.14456713671019805,0.9075744379742333,0.01649983019315405,0.07372196995993627
303.9807961592319,0.5753574371569111,0.2896102511730471,0.12979398774366635,0.8124674164006745,0.11457277677744057,0.07025383715575072,0.8422147591876935,0.01561582251516137,0.13717117491634767,0.9223188884668564,0.016287341851393487,0.05923313839056829
305.96119223844767,0.5932732520926334,0.2649896749156777,0.13667253272357852,0.8346178705298193,0.11011626831990866,0.05282588701159158,0.8835450179393336,0.015422723209827384,0.09625965254416445,0.9493126869734688,0.0160823982981092,0.032149977598962924
307.94158831766356,0.6290641048802273,0.2512059088736233,0.11504484398480458,0.857743139010122,0.1118344050740795,0.027684899027188438,0.9305688536416398,0.015219801045309393,0.04917163761375571,0.9708335544208108,0.015873728494241825,0.010860707398682622
309.9219843968794,0.6680840423625007,0.25505965656930707,0.0726705634909608,0.8715610341942387,0.1170611487228079,0.008522033663251993,0.9676548680244558,0.015026800561596576,0.01262547262408626,0.9817801178344085,0.015676720549342237,0.00033603303208371184
311.90238047609523,0.6922798340729003,0.2743984481548422,0.028041541104403586,0.8728409591084124,0.12495679842308474,9.728102646189952e-05,0.9805689569201806,0.014842739472842535,0.0004324233823662625,0.9765244654109543,0.015482004643652885,0.005680127408516158
313.88277655531107,0.6929344395908795,0.29904478183889255,0.002846890094030354,0.859205947982019,0.13147784391688225,0.006703269992340356,0.960186441278374,0.01465895444075123,0.020323718568379764,0.9585930750547929,0.015290815236198779,0.023771904072237487
315.8631726345269,0.6681769464235728,0.32178781922027483,0.005366426160287079,0.8365325239334843,0.13435118922795075,0.026719584282196795,0.9209235170091736,0.014482809155703578,0.059924275554599934,0.9360431429388213,0.015105264505287179,0.0465725179948183
317.8435687137428,0.6357641936495082,0.3274976754084181,0.03163928125015294,0.8186859088144729,0.13102234179975186,0.04777705964630694,0.8789364825966351,0.014311399790342696,0.10285642191296322,0.9181613433247102,0.014919926209950994,0.06457540607069058
319.8239647929586,0.6026101062133404,0.3204716498223354,0.07188166352844054,0.8088635628961263,0.12410962069318437,0.06433651932765935,0.848556943477935,0.014139093292136138,0.1330549971117633,0.9122462684811474,0.014736472824461989,0.07046078791278312
321.80436087217447,0.5789626417148264,0.3024467261237833,0.11379495327310302,0.8114972083528119,0.11616048027103101,0.06966190305142628,0.8427085991916268,0.01396070464464049,0.1385537810266843,0.9189018350881633,0.014556876848609979,0.06481538202848125
323.78475695139025,0.5835646794314988,0.27845513808930156,0.13268575678545338,0.824983434422744,0.11010232365051574,0.06238601123264504,0.8622320060341985,0.013791565838179864,0.12010387637768784,0.9380786926473599,0.014373484948283414,0.045179494782167984
325.76515303060614,0.6046598614353593,0.25921641113977295,0.1312057165487614,0.8447861062244814,0.10792556164744338,0.04484264991024634,0.8992525481271665,0.01360594646484578,0.08332038200787106,0.9593473245115726,0.014198529954293722,0.023890757491411247
327.745549109822,0.6377540039500099,0.25145554540973564,0.10594011190684205,0.8637300835343946,0.11026930400942998,0.023530846765242645,0.9426016043538605,0.013446675978898297,0.03928277126877557,0.9767235924598392,0.014016623096425776,0.006206155505973552
329.7259451890378,0.6704551117447971,0.25690771427265957,0.06785418315531905,0.8744003144553933,0.11677796866795469,0.006163944472335541,0.9733224495066035,0.013260656915229874,0.00821349690611768,0.9830679347638769,0.013848766930161282,0.00011472846501073515
331.70634126825365,0.6919208924707023,0.27252779511832614,0.030451738163445336,0.873492797450541,0.12376253134604755,0.00012484659319802224,0.9813522500600622,0.013100214999973181,0.0005605346229409141,0.9776818323211178,0.013682238155204167,0.006101368379181915
