rates,,events,
X,Y,X,Y
-0.9425401809605132,0.5320139250059848,-0.9423968243849836,95.39853309408679
-0.817476746036345,0.5597012430328054,-0.8176668596754972,73.52082763095194
-0.6921022114644727,0.6665102866817305,-0.6922458702307785,82.38268300842432
-0.5666574729897997,0.6119065170117826,-0.5671703931536758,69.64376590330787
-0.44226992269847554,0.6047837116264723,-0.4424404284441896,66.32057013675572
-0.31722300633967215,0.6704505151400859,-0.31771046373470335,66.04363715620974
-0.19258217137942057,0.875377634580663,-0.19263498665760082,77.67482233914214
-0.06724067393827793,1.058145649203181,-0.06755950958049817,81.27495108624026
