rates,,events,
X,Y,X,Y
-0.939765125471467,0.5795961664737868,-0.9399465861341748,92.27030808065446
-0.8150500257503375,0.486547284599709,-0.8152719565252036,70.00212888902408
-0.6897718000935706,0.6957058163932164,-0.6905973269162324,101.17757975730663
-0.5650940576212427,0.688548720963571,-0.5652281311255958,112.86837383291261
-0.44014651279645944,0.859535339211333,-0.4398589353349591,137.3633709437061
-0.31513808949214794,0.8905501573274313,-0.3151843057259879,145.7139381405675
-0.1897643953106659,0.8802074570962803,-0.1898151099353509,138.19842766339224
-0.0654574581227384,0.927132589116761,-0.06514048032637998,116.76530519144794
