rates,,events,
X,Y,X,Y
-0.9366706140499954,0.6397591194579633,-0.9371747402791722,73.54034244700586
-0.8114588656540669,0.6836960116105599,-0.8119438822398233,55.366726478310625
-0.6865209028670403,0.5550851523402573,-0.6867130242004742,30.48285230578955
-0.5616802243065266,0.6501501866693129,-0.5618309986347725,31.3216345812678
-0.43644484974130215,0.6397657903763516,-0.43694897306907077,25.450158652920095
-0.3119613432695584,0.754005267796245,-0.31206694750336894,25.450158652920123
-0.18677600059225585,0.8586541882115242,-0.18648725699037294,20.41746500005067
-0.06189362879180771,0.8578581252837125,-0.061605231424671,19.578682724572445
