rates,,events,
X,Y,X,Y
-0.9391487321889971,0.4310870214954714,-0.9390481654422116,80.56248289285602
-0.8140520440841038,0.5064916543890314,-0.8142653003766329,78.61774276938044
-0.6889097844213992,0.4771181615626192,-0.6891358162414276,70.56096225783887
-0.564172144953808,0.5811008564553397,-0.5643529511758489,90.2861835102339
-0.43910307597486087,0.7200073837246448,-0.43922346704064363,110.56704479790764
-0.31442896049694613,0.970044435681575,-0.31409398290543833,135.29302636781125
-0.1893350343046475,1.0517992580127102,-0.1896577369094864,142.79416684407414
-0.0642549176753221,1.1653050275317174,-0.06418163370465424,124.18022566223657
